"","to_npi","from_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text","pcp_communityid","hospital_communityid"
"1703",1538114434,1003819277,83,115,49.513,67.146,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HENDERSONVILLE HOSPITAL CORPORATION","JOHN CAGE","M.D.","BRIGHT","NULL","NULL",1393,1391
"1704",1538114434,1750692042,41,50,46.14,53.633,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HENDERSONVILLE HOSPITAL CORPORATION","ROBERT MILDENHALL","MD","PRIDAY","MR.","NULL",1385,1391
"1705",1538114434,1295706257,92,138,42.116,53.143,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","JAMES BOTSKO","M.D.","J","DR.","NULL",1391,1391
"1706",1538114434,1104871029,45,62,33.871,53.962,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","SUBIR GUHA","M.D.","NULL","NULL","NULL",1391,1391
"1707",1538114434,1861437063,101,161,33.584,45.634,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","ANTHONY DALLAS","M.D.","VERNON","DR.","JR.",1391,1391
"1708",1538114434,1013179860,1057,1512,9.465,33.236,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","HENDERSONVILLE HOSPITAL CORPORATION","GARY YAWN","M.D.","WAYNE","DR.","JR.",1391,1391
"1709",1538114434,1083001747,158,216,0,0,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","OYEDOTUN OYEWOLE","M.D.","NULL","NULL","NULL",1391,1391
"1710",1538114434,1760414429,145,237,29.304,48.418,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","JOHN MILLSPAUGH","M.D.","W B","DR.","NULL",1391,1391
"1711",1538114434,1770538738,53,74,41.095,53.174,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HENDERSONVILLE HOSPITAL CORPORATION","EDWARD BARNES","M.D.","KIRK","NULL","NULL",1385,1391
"1712",1538114434,1518976315,145,220,21.918,42.362,"General Acute Care Hospital","Internal Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","MARGARET IKARD","DO","F","NULL","NULL",1391,1391
"1713",1538114434,1659639847,114,195,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","JOHN WILES","M.D.","FRANCIS","DR.","NULL",1391,1391
"1714",1538114434,1992770929,179,547,18.94,42.909,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","JOSEPH TAYLOR","M.D.","G","DR.","NULL",1391,1391
"1715",1538114434,1255301800,126,198,32.843,55.787,"General Acute Care Hospital","Internal Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","THOMAS MILLER","MD","B","NULL","NULL",1400,1391
"1716",1538114434,1790729887,33,68,21.397,53.831,"General Acute Care Hospital","Internal Medicine","Hospice and Palliative Medicine","HENDERSONVILLE HOSPITAL CORPORATION","ROBERT FORTI","M.D.","L","NULL","NULL",1393,1391
"1717",1538114434,1952386401,355,575,16.29,44.979,"General Acute Care Hospital","Internal Medicine","Gastroenterology","HENDERSONVILLE HOSPITAL CORPORATION","RANDY HOWARD","M.D.","NULL","MR.","NULL",1391,1391
"1718",1538114434,1679689285,1602,2651,8.489,31.383,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HENDERSONVILLE HOSPITAL CORPORATION","TRACY CALLISTER","M.D.","Q.","NULL","NULL",1391,1391
"1719",1538114434,1033343728,81,183,0,0,"General Acute Care Hospital","Family Medicine","Addiction Medicine","HENDERSONVILLE HOSPITAL CORPORATION","KIMBERLY COLLINS","M.D.","ROCHELLE","NULL","NULL",1391,1391
"1720",1538114434,1275536468,879,1304,14.268,40.33,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HENDERSONVILLE HOSPITAL CORPORATION","MUHAMMAD ASAD","MD","NULL","DR.","NULL",1391,1391
"1721",1538114434,1023103462,45,60,49.917,57.383,"General Acute Care Hospital","Internal Medicine","Advanced Heart Failure and Transplant Cardiology","HENDERSONVILLE HOSPITAL CORPORATION","THOMAS JOHNSTON","MD","STEVAN","NULL","NULL",1386,1391
"1722",1538114434,1447307251,114,212,27.16,42.248,"General Acute Care Hospital","Internal Medicine","Nephrology","HENDERSONVILLE HOSPITAL CORPORATION","DAVID CHOMA","MD","PETER","DR.","NULL",1391,1391
"1723",1538114434,1174564314,49,64,35.563,53.898,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","BRIAN STUART","MD","J","NULL","NULL",1391,1391
"1724",1538114434,1083659163,37,62,37.871,63.043,"General Acute Care Hospital","Internal Medicine","Medical Oncology","HENDERSONVILLE HOSPITAL CORPORATION","MICHEL KUZUR","MD","E","NULL","NULL",1385,1391
"1725",1538114434,1083622575,295,573,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","JOSEPH OZENNE","M.D.","NULL","NULL","NULL",1391,1391
"1726",1538114434,1366571523,38,52,23.615,32.298,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","KIMBERLY SNYDER","MD","JEAN","NULL","NULL",1391,1391
"1727",1538114434,1629094438,195,364,25.475,45.72,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HENDERSONVILLE HOSPITAL CORPORATION","LAURA MCCLURE BARNES","M.D.","F","NULL","NULL",1391,1391
"1728",1538114434,1679558738,89,116,47.647,57.546,"General Acute Care Hospital","Internal Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","ANIL NACHNANI","M.D.","S.","NULL","NULL",1391,1391
"1729",1538114434,1720029101,94,171,17.117,39.052,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","ALISON KUCICH","D.O.","DAWN","DR.","NULL",1391,1391
"1730",1538114434,1720079114,148,175,12.063,41.004,"General Acute Care Hospital","Internal Medicine","Infectious Disease","HENDERSONVILLE HOSPITAL CORPORATION","JAYESH PATEL","MD","AMBUBHAI","DR.","NULL",1385,1391
"1731",1538114434,1467764639,134,246,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","JENNIFER EVERETT - DAMEWOOD","D.O.","M","NULL","NULL",1391,1391
"1732",1538114434,1184612921,59,79,37.57,65.863,"General Acute Care Hospital","Family Medicine","Geriatric Medicine","HENDERSONVILLE HOSPITAL CORPORATION","DONALD VOLLMER","M.D.","E","NULL","II",1385,1391
"1733",1538114434,1720034127,111,176,16.034,29.918,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","LISA KELLOGG","D.O.","S","NULL","NULL",1391,1391
"1734",1538114434,1487674016,115,166,34.446,56.039,"General Acute Care Hospital","Family Medicine","NULL","HENDERSONVILLE HOSPITAL CORPORATION","HAL JENKINS","MD","JEFFERSON","DR.","NULL",1391,1391
"1735",1538114434,1811104003,103,140,14.914,40.182,"General Acute Care Hospital","Internal Medicine","Nephrology","HENDERSONVILLE HOSPITAL CORPORATION","SHILPA CARLSON","DO","REDDY","NULL","NULL",1391,1391
"1736",1548581598,1407090236,98,103,3.019,4.47,"Rehabilitation Unit","Internal Medicine","NULL","SUMNER REGIONAL MEDICAL CENTER LLC","SEAN DONOVAN","MD","T","NULL","NULL",1391,1391
"1737",1548581598,1063739480,64,66,3.636,11.884,"Rehabilitation Unit","Internal Medicine","NULL","SUMNER REGIONAL MEDICAL CENTER LLC","JARROD CRAIG","M.D.","FRANKLIN","DR.","NULL",1391,1391
"1738",1558408633,1891887212,39,59,34.78,45.201,"General Acute Care Hospital","Internal Medicine","NULL","VANDERBILT UNIVERSITY MEDICAL CENTER","RICHARD HOCK","MD","NULL","NULL","NULL",1384,1384
"1739",1568551455,1962816207,89,169,1.669,14.578,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","ROSALENA MUCKLE","M.D.","NULL","NULL","NULL",1405,1405
"1740",1568551455,1891132767,65,171,0,0,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","IFFAT ALI","MD","NULL","DR.","NULL",1405,1405
"1741",1568551455,1679832950,81,149,0.047,0.573,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","JULIA NGO","M.D.","JEANNE","MRS.","NULL",1405,1405
"1742",1568551455,1578530796,50,93,0.075,0.726,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","RICHMOND AKATUE","M.D.","AUGUSTINE","DR.","NULL",1405,1405
"1743",1568551455,1831186188,132,163,0,0,"General Acute Care Hospital","Family Medicine","NULL","NASHVILLE GENERAL HOSPITAL","ANGELA GASKIN","MD","JEAN","DR.","NULL",1405,1405
"1744",1568551455,1770774754,71,201,2.438,14.107,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","OLUMUYIWA ESURUOSO","M.D.","ABOLADE","NULL","NULL",1386,1405
"1745",1568551455,1881619609,227,370,0.438,7.96,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","NASHVILLE GENERAL HOSPITAL","NAGENDRA RAMANNA","M.D.","NULL","DR.","NULL",1405,1405
"1746",1568551455,1073518734,70,204,6.402,8.956,"General Acute Care Hospital","Internal Medicine","Nephrology","NASHVILLE GENERAL HOSPITAL","MARQUETTA FAULKNER","M.D.","LARNEITA","DR.","NULL",1405,1405
"1747",1568551455,1841278157,70,149,0.255,2.194,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","MONIQUE BENNERMAN","M.D.","MICHELLE","DR.","NULL",1405,1405
"1748",1568551455,1528115482,66,100,0,0,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","RICHARD FREMONT","MD","D","NULL","NULL",1405,1405
"1749",1568551455,1518161009,129,178,1.472,19.638,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","NASHVILLE GENERAL HOSPITAL","CHRISTOPHER ENGLISH","MD","NULL","NULL","NULL",1405,1405
"1750",1568551455,1003071333,56,175,0.137,1.279,"General Acute Care Hospital","Family Medicine","NULL","NASHVILLE GENERAL HOSPITAL","JAYASHREE NATHAN","MD","RANI","NULL","NULL",1405,1405
"1751",1568551455,1689653461,89,201,0.716,6.856,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","AYODEJI OSO","M.D.","AYOOLA","DR.","NULL",1405,1405
"1752",1568551455,1578728283,73,186,8.731,18.576,"General Acute Care Hospital","Internal Medicine","Nephrology","NASHVILLE GENERAL HOSPITAL","CESAR CARDONA","M.D.","YAMIL","NULL","NULL",1388,1405
"1753",1568551455,1518054626,17,50,0,0,"General Acute Care Hospital","Internal Medicine","Rheumatology","NASHVILLE GENERAL HOSPITAL","SUSAN KROOP","MD","NULL","NULL","NULL",1384,1405
"1754",1568551455,1750338539,162,241,0,0,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","NASHVILLE GENERAL HOSPITAL","HENRY OKAFOR","MD","EWELIKE","NULL","NULL",1405,1405
"1755",1568551455,1811935612,186,239,0.326,3.565,"General Acute Care Hospital","General Practice","NULL","NASHVILLE GENERAL HOSPITAL","ERIK MOTSENBOCKER","M.D.","BYRON","NULL","NULL",1405,1405
"1756",1568551455,1588899082,86,229,9.271,21.859,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","NADER BAHRI","M.D.","SATTARI","NULL","NULL",1386,1405
"1757",1568551455,1366736845,107,194,0.454,4.899,"General Acute Care Hospital","Internal Medicine","NULL","NASHVILLE GENERAL HOSPITAL","CALVIN SMITH","M.D.","MILES","DR.","III",1405,1405
"1758",1578591756,1316054133,40,80,11.6,28.001,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","BEN GARDNER","M.D.","A","NULL","NULL",1388,1388
"1759",1578591756,1861451338,92,165,20.776,28.996,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","JOSEPH RUPARD","M D","HOWARD","NULL","NULL",1395,1388
"1760",1578591756,1851384747,41,90,8.511,27.02,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","PAUL PERRYMAN","MD","EDWARD","DR.","NULL",1388,1388
"1761",1578591756,1417900820,155,171,0,0,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","DENNIS MCCRACKEN","M.D.","NULL","DR.","NULL",1388,1388
"1762",1578591756,1861430621,117,264,13.068,35.639,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","WILSON KEMP","M.D.","EVANS","NULL","JR.",1390,1388
"1763",1578591756,1124246681,134,216,30.917,51.465,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","JOHN JENSEN","M.D.","SPENCER","NULL","NULL",1388,1388
"1764",1578591756,1578531851,28,52,36.519,50.281,"General Acute Care Hospital","Internal Medicine","Rheumatology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","EMILIO RODRIGUEZ","M.D.","J.","NULL","NULL",1388,1388
"1765",1578591756,1326101924,65,98,38.082,52.412,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","KEVIN MAQUILING","M.D.","M","NULL","NULL",1388,1388
"1766",1578591756,1508008053,168,223,32.354,53.168,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","TEMUJIN DINARAM","M.D.","NULL","DR.","NULL",1388,1388
"1767",1578591756,1891788840,42,90,20.544,33.347,"General Acute Care Hospital","Internal Medicine","Medical Oncology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","CHET JAMESON","MD","HOUSTON","NULL","III",1388,1388
"1768",1578591756,1033297429,138,306,16.739,36.24,"General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","HANY REZK","M.D.","NIMR","DR.","NULL",1388,1388
"1769",1578591756,1467418087,214,311,12.588,34.104,"General Acute Care Hospital","Internal Medicine","Gastroenterology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","SRIKAR REDDY","MD","S","DR.","NULL",1388,1388
"1770",1578591756,1912060468,133,302,15.748,38.772,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","JANICE VINSON","M.D.","M","NULL","NULL",1388,1388
"1771",1578591756,1568455517,47,79,30.443,34.002,"General Acute Care Hospital","Internal Medicine","Medical Oncology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","MARK MESSENGER","MD","H","NULL","NULL",1388,1388
"1772",1578591756,1740258011,25,65,9.277,13.762,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","GAYLON HARRIS","M.D.","L.","NULL","NULL",1388,1388
"1773",1578591756,1982829297,434,1400,7.316,22.691,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","KANTHI CHARAN NARRA","MD","NULL","NULL","NULL",1388,1388
"1774",1578591756,1215029897,27,56,24.25,36.525,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","RICHARD KENNEDY","M.D.","D","NULL","NULL",1388,1388
"1775",1578591756,1578531174,20,51,15.196,40.013,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","ANURADHA MANN","M.D.","P.","NULL","NULL",1388,1388
"1776",1578591756,1891773057,52,84,9.405,36.028,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","MARTIN CHANEY","MD","M","NULL","NULL",1388,1388
"1777",1578591756,1740240902,240,542,27.173,58.344,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","MICHAEL DAVIDSON","D.O.","JAMES","NULL","NULL",1388,1388
"1778",1578591756,1912166752,68,76,44.776,58.107,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","AMIT KESWANI","MD","N","DR.","NULL",1388,1388
"1779",1578591756,1962470567,47,78,35.333,50.263,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","GIBRAN NADDY","M.D.","B.","NULL","NULL",1388,1388
"1780",1578591756,1902035371,30,86,6.07,21.283,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","PADMA NARRA","MD","J","NULL","NULL",1388,1388
"1781",1578591756,1851407548,486,1569,8.567,27.45,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","TIMOTHY NASH","M.D.","A","NULL","NULL",1388,1388
"1782",1578591756,1285781161,30,58,38.328,58.693,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","ROBERT ABRAHAM","MD","NULL","NULL","NULL",1384,1388
"1783",1578591756,1386600906,45,56,41.768,55.884,"General Acute Care Hospital","Internal Medicine","Gastroenterology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","ROBERT MCCLURE","MD","WALLACE","DR.","NULL",1388,1388
"1784",1578591756,1962515023,31,79,16.038,46.748,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","BELINDA BART","M.D.","K","NULL","NULL",1388,1388
"1785",1578591756,1467406314,81,113,43.425,74.239,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","JOEL PHARES","M.D.","NULL","DR.","NULL",1388,1388
"1786",1578591756,1548332505,99,269,8.141,19.437,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","BENNY MCKNIGHT","D.O.","MARTIN","DR.","NULL",1388,1388
"1787",1578591756,1972708667,65,86,10.547,37.364,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","STEVEN SMITH","MD","C","NULL","NULL",1388,1388
"1788",1598738205,1528174752,51,52,31.231,43.073,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","CHRISTOPHER ELLIS","M.D.","RANDALL","DR.","NULL",1384,1384
"1789",1598738205,1700933504,59,60,37.417,56.145,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","KENNETH MONAHAN","MD","NULL","NULL","NULL",1384,1384
"1790",1598738205,1144377011,53,53,31.528,44.248,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","JULIE DAMP","MD","BOYD","NULL","NULL",1384,1384
"1791",1598738205,1508839622,50,50,48.48,62.452,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","MICHAEL BAKER","MD","T","MR.","NULL",1384,1384
"1792",1598738205,1154311413,57,58,37.034,45.361,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","SHAWN GREGORY","MD","ALEN","DR.","NULL",1384,1384
"1793",1598738205,1639362171,54,55,35.636,41.669,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","RAPHAEL SEE","M.D.","NULL","NULL","NULL",1384,1384
"1794",1598738205,1437260296,49,51,36.098,51.212,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","GEOFFREY CHIDSEY","MD","NULL","MR.","NULL",1384,1384
"1795",1598738205,1174730386,112,135,0.756,3.857,"Rehabilitation Hospital","Internal Medicine","NULL","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","ANGELA HORTON","MD","MICHELLE","NULL","NULL",1384,1384
"1796",1598738205,1477640589,57,59,41.169,50.933,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","LISA MENDES","MD","NULL","NULL","NULL",1384,1384
"1797",1598738205,1467491670,52,52,39.538,53.875,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","SEAN HUGHES","M.D.","GILLETTE","DR.","NULL",1384,1384
"1798",1598738205,1649362062,76,77,40.221,56.307,"Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","WALEED IRANI","MD","NULL","NULL","NULL",1384,1384
"1799",1629025648,1003013160,33,51,29.255,42.491,"General Acute Care Hospital","Family Medicine","NULL","SAINT THOMAS WEST HOSPITAL","WILLIAM GRABENSTEIN","M.D.","P.","DR.","NULL",1390,1390
